"Category","Notice_type","Notice_desc","Company_name","Company_number","Date","notice_id"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THE CROWN OF CRUCIS LIMITED (04642422)","THE CROWN OF CRUCIS LIMITED","4642422",2020-03-16,"3527561"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HEART CONTRACTS LIMITED (05650200)","HEART CONTRACTS LIMITED","5650200",2020-03-16,"3527562"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NORKETT CONTRACTS LIMITED (10533530)","NORKETT CONTRACTS LIMITED","10533530",2020-03-16,"3527567"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MMH RECYCLING SYSTEMS LIMITED (03614648)","MMH RECYCLING SYSTEMS LIMITED","3614648",2020-03-16,"3527569"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KEVIN WATT COURIERS LIMITED (08204626)","KEVIN WATT COURIERS LIMITED","8204626",2020-03-16,"3527571"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for IL PESCE LTD (10426468)","IL PESCE LTD","10426468",2020-03-16,"3527572"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CJ FOODS & WINE LIMITED (07833722)","CJ FOODS & WINE LIMITED","7833722",2020-03-16,"3527573"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BIRCHLAND DEVELOPMENTS LIMITED (03667880)","BIRCHLAND DEVELOPMENTS LIMITED","3667880",2020-03-16,"3527576"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for OPORTUNUS LIMITED (09284305)","OPORTUNUS LIMITED","9284305",2020-03-16,"3527585"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KINERGY M LTD (05941712)","KINERGY M LTD","5941712",2020-03-16,"3527593"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MEDIA INTEGRATION TECHNOLOGIES LTD (03242035)","MEDIA INTEGRATION TECHNOLOGIES LTD","3242035",2020-03-16,"3527594"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for COTON TECHNOLOGY LIMITED (06415939)","COTON TECHNOLOGY LIMITED","6415939",2020-03-16,"3527596"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HARES PROJECT MANAGEMENT LTD (10930785)","HARES PROJECT MANAGEMENT LTD","10930785",2020-03-16,"3527599"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MARTINDALE SOLUTIONS LIMITED (06462657)","MARTINDALE SOLUTIONS LIMITED","6462657",2020-03-16,"3527601"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KELLY CIVILS (UK) LIMITED (07836118)","KELLY CIVILS (UK) LIMITED","7836118",2020-03-16,"3527604"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THURSTON INFORMATION LTD (08360364)","THURSTON INFORMATION LTD","8360364",2020-03-16,"3527608"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KLEVER FURNITURE CO LIMITED (10943873)","KLEVER FURNITURE CO LIMITED","10943873",2020-03-16,"3527609"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ETHERS CONSULTING LIMITED (08268838)","ETHERS CONSULTING LIMITED","8268838",2020-03-16,"3527612"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SERVICE SMART CONSULTANCY LIMITED (09545251)","SERVICE SMART CONSULTANCY LIMITED","9545251",2020-03-16,"3527614"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NAYLER ENTERPRISES LIMITED (02569118)","NAYLER ENTERPRISES LIMITED","2569118",2020-03-16,"3527617"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BLACKPOOL PARTY HOTELS LIMITED (09074942)","BLACKPOOL PARTY HOTELS LIMITED","9074942",2020-03-16,"3527622"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CRAFT PRECISION MODELLING LIMITED (08837421)","CRAFT PRECISION MODELLING LIMITED","8837421",2020-03-16,"3527627"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for S. E. S. PROPERTY DEVELOPMENTS LIMITED (05282985)","S. E. S. PROPERTY DEVELOPMENTS LIMITED","5282985",2020-03-16,"3527631"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for STARR GROUP LTD (09827688)","STARR GROUP LTD","9827688",2020-03-16,"3527633"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SCOTCHBARN PROPERTY DEVELOPMENTS LIMITED (10210794)","SCOTCHBARN PROPERTY DEVELOPMENTS LIMITED","10210794",2020-03-16,"3527640"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MASAKO LIMITED (08327326)","MASAKO LIMITED","8327326",2020-03-16,"3527643"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ALFIE KEITH ATKINSON LIMITED (09800366)","ALFIE KEITH ATKINSON LIMITED","9800366",2020-03-16,"3527649"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AAGS PARTNERS LIMITED (06499554)","AAGS PARTNERS LIMITED","6499554",2020-03-16,"3527650"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BEAUFORT PEOPLE CONSULTING LIMITED (10760655)","BEAUFORT PEOPLE CONSULTING LIMITED","10760655",2020-03-16,"3527657"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TRIGON PENSIONS HOLDINGS LIMITED (06984069)","TRIGON PENSIONS HOLDINGS LIMITED","6984069",2020-03-16,"3527658"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NESP LIMITED (07840314)","NESP LIMITED","7840314",2020-03-16,"3527660"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TAYLORFROST WEALTH MANAGEMENT LIMITED (06588016)","TAYLORFROST WEALTH MANAGEMENT LIMITED","6588016",2020-03-16,"3527662"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AQUILE PROJECT MANAGEMENT LIMITED (06855895)","AQUILE PROJECT MANAGEMENT LIMITED","6855895",2020-03-16,"3527666"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CREATIVE INTERNAL COMMUNICATIONS LIMITED (10475081)","CREATIVE INTERNAL COMMUNICATIONS LIMITED","10475081",2020-03-16,"3527668"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CSD EPITAXY LIMITED (02419102)","CSD EPITAXY LIMITED","2419102",2020-03-16,"3527669"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CUTTS LANDSCAPES LIMITED (04181820)","CUTTS LANDSCAPES LIMITED","4181820",2020-03-16,"3527670"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ASHA ENTERPRISE HOLDINGS LIMITED (08401785)","ASHA ENTERPRISE HOLDINGS LIMITED","8401785",2020-03-16,"3527672"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GOOD TIMES TRADING LIMITED (08309765)","GOOD TIMES TRADING LIMITED","8309765",2020-03-16,"3527673"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RADFORD GROUP (MINORIES) LTD (11168734)","RADFORD GROUP (MINORIES) LTD","11168734",2020-03-16,"3527677"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for COLCHESTER LEGAL SERVICES LTD. (02936852)","COLCHESTER LEGAL SERVICES LTD.","2936852",2020-03-16,"3527678"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for STEPHEN'S GREEN DEVELOPMENTS LIMITED (09917876)","STEPHEN'S GREEN DEVELOPMENTS LIMITED","9917876",2020-03-16,"3527683"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for INFOCROP CONSULTING LIMITED (07432880)","INFOCROP CONSULTING LIMITED","7432880",2020-03-16,"3527684"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PGH SERVICES UK LTD (05929807)","PGH SERVICES UK LTD","5929807",2020-03-16,"3527686"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PATEL'S CONSULTING LTD (06599146 )","PATEL'S CONSULTING LTD","6599146",2020-03-16,"3527690"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SABLE CONSULTING SERVICES LIMITED (06932303)","SABLE CONSULTING SERVICES LIMITED","6932303",2020-03-16,"3527692"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NBYN CONSULTING LIMITED (11160986)","NBYN CONSULTING LIMITED","11160986",2020-03-16,"3527693"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WILKS CONSULTING LIMITED (09325556)","WILKS CONSULTING LIMITED","9325556",2020-03-16,"3527694"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JAWS CONSULTING LIMITED (07149927)","JAWS CONSULTING LIMITED","7149927",2020-03-16,"3527696"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for COCLASS LIMITED (03584062)","COCLASS LIMITED","3584062",2020-03-16,"3527697"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WOMBATT TECHNOLOGIES LIMITED (06085482)","WOMBATT TECHNOLOGIES LIMITED","6085482",2020-03-16,"3527700"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for S G CANTER LIMITED (09994510)","S G CANTER LIMITED","9994510",2020-03-16,"3527701"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MELROSE DEVELOPMENTS HOLDINGS LIMITED (10934875)","MELROSE DEVELOPMENTS HOLDINGS LIMITED","10934875",2020-03-16,"3527703"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for STUART NEILS PROPERTY LAWYERS LIMITED (08729230)","STUART NEILS PROPERTY LAWYERS LIMITED","8729230",2020-03-16,"3527706"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HSB TECHNOLOGIES LIMITED (08381489)","HSB TECHNOLOGIES LIMITED","8381489",2020-03-16,"3527712"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for POWER PLANNING LTD (10244612)","POWER PLANNING LTD","10244612",2020-03-16,"3527716"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for C & K GOLF LTD (10877448)","C & K GOLF LTD","10877448",2020-03-16,"3527719"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KHALIFA CONSULTING LIMITED (09644773)","KHALIFA CONSULTING LIMITED","9644773",2020-03-16,"3527720"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for IVY MILL ADVISORS LIMITED (09000930)","IVY MILL ADVISORS LIMITED","9000930",2020-03-16,"3527721"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BLYDE MANAGEMENT SERVICES LTD (07089431)","BLYDE MANAGEMENT SERVICES LTD","7089431",2020-03-16,"3527723"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BLEUNVEN LTD (09181423)","BLEUNVEN LTD","9181423",2020-03-16,"3527724"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for O' SULLIVAN EYE CLINIC LIMITED (07193430)","O' SULLIVAN EYE CLINIC LIMITED","7193430",2020-03-16,"3527726"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ACCOUNTANCY & TAXATION LIMITED (03933509)","ACCOUNTANCY & TAXATION LIMITED","3933509",2020-03-16,"3527729"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SALLY GOOD LIMITED (07301549)","SALLY GOOD LIMITED","7301549",2020-03-16,"3527731"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LEE ROBINSON OFFSHORE LTD (10915503)","LEE ROBINSON OFFSHORE LTD","10915503",2020-03-16,"3527734"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SEA FIRE LIMITED (06472747)","SEA FIRE LIMITED","6472747",2020-03-16,"3527736"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TCSL SHROPSHIRE LTD (07970163)","TCSL SHROPSHIRE LTD","7970163",2020-03-16,"3527738"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for S20 LIMITED (10670153)","S20 LIMITED","10670153",2020-03-16,"3527739"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BAAR & BASS LIMITED (08911813)","BAAR & BASS LIMITED","8911813",2020-03-16,"3527740"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TRIGON PENSIONS LIMITED (02241043)","TRIGON PENSIONS LIMITED","2241043",2020-03-16,"3527743"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for S&T PROJECT MANAGEMENT LIMITED (08738155)","S&T PROJECT MANAGEMENT LIMITED","8738155",2020-03-16,"3527745"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HSM ENVIRONMENTAL LIMITED (08184422)","HSM ENVIRONMENTAL LIMITED","8184422",2020-03-16,"3527747"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DATASEEK SOLUTIONS LIMITED (08521646)","DATASEEK SOLUTIONS LIMITED","8521646",2020-03-16,"3527748"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TJL RETAIL LIMITED (07555049)","TJL RETAIL LIMITED","7555049",2020-03-16,"3527751"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for XJC JETS MANAGEMENT LIMITED (10230913)","XJC JETS MANAGEMENT LIMITED","10230913",2020-03-16,"3527754"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for OAKRIDGE CONSTRUCTION LIMITED (05732821)","OAKRIDGE CONSTRUCTION LIMITED","5732821",2020-03-16,"3527759"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FLEXIU CONSULTING LIMITED (07744561)","FLEXIU CONSULTING LIMITED","7744561",2020-03-16,"3527762"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for OUTPOST SOLUTIONS LIMITED (09278167)","OUTPOST SOLUTIONS LIMITED","9278167",2020-03-16,"3527768"
"Corporate Insolvency","Resolutions for Winding-up","Open Government Licence","THE SEA INSURANCE COMPANY LIMITED","2431",2020-03-16,"3527769"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PDSM SERVICES LIMITED (10981776)","PDSM SERVICES LIMITED","10981776",2020-03-16,"3527771"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MARQUEES BY STUART LIMITED (06635586)","MARQUEES BY STUART LIMITED","6635586",2020-03-16,"3527772"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for OBERON PROGRAMME SERVICES LTD (10280894)","OBERON PROGRAMME SERVICES LTD","10280894",2020-03-16,"3527776"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BARRY M JONES LONDON LIMITED (07950145)","BARRY M JONES LONDON LIMITED","7950145",2020-03-16,"3527777"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DELTA PARAMETRIC SERVICES LIMITED (11006239)","DELTA PARAMETRIC SERVICES LIMITED","11006239",2020-03-16,"3527780"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JURA INTERNATIONAL LIMITED (05770308)","JURA INTERNATIONAL LIMITED","5770308",2020-03-16,"3527782"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GARTHWAITE CONSULTANCY LIMITED (10362047)","GARTHWAITE CONSULTANCY LIMITED","10362047",2020-03-16,"3527786"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EKF CONSULTANCY LIMITED (09044514)","EKF CONSULTANCY LIMITED","9044514",2020-03-16,"3527787"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NEWMANS(CROWTHORNE)LIMITED (00511512)","NEWMANS(CROWTHORNE)LIMITED","511512",2020-03-16,"3527788"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AMERICAN FOOTBALL DEVELOPMENT LIMITED (08840184)","AMERICAN FOOTBALL DEVELOPMENT LIMITED","8840184",2020-03-16,"3527790"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JACOB DEVELOPMENTS LIMITED (07196491)","JACOB DEVELOPMENTS LIMITED","7196491",2020-03-16,"3527797"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BRUCE KELSALL MARKET INSIGHT LIMITED (10374779)","BRUCE KELSALL MARKET INSIGHT LIMITED","10374779",2020-03-16,"3527798"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JMU CONSULTANCY LIMITED (07886917)","JMU CONSULTANCY LIMITED","7886917",2020-03-16,"3527801"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TIMEX SOLUTIONS LIMITED (05353969)","TIMEX SOLUTIONS LIMITED","5353969",2020-03-16,"3527803"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BENUCCI COMMUNICATIONS LTD (09018441)","BENUCCI COMMUNICATIONS LTD","9018441",2020-03-16,"3527804"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for J.G.H.F LIMITED (07742180)","J.G.H.F LIMITED","7742180",2020-03-16,"3527806"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GOLFVIEW LIMITED (09232195)","GOLFVIEW LIMITED","9232195",2020-03-16,"3527813"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CSM UTILITIES LIMITED (10664857)","CSM UTILITIES LIMITED","10664857",2020-03-16,"3527907"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PRAIRIE CONSULTING LIMITED (04534266)","PRAIRIE CONSULTING LIMITED","4534266",2020-03-16,"3527941"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NAUGHTYDOG LIMITED (09273959)","NAUGHTYDOG LIMITED","9273959",2020-03-16,"3527942"
